id,dcb_real,rcl_real,juros_real,amortizacao_real,primario_real,dbp_real,rec_cor_real,desp_cor_real,investimentos_real,desp_total_real,rec_previdenciarias_real,inativos_real,rec_tributaria_real,obrig_fin_real,disp_caixa_bruta_real,net_debt_bacen_real,primario_bacen_real,nominal_bacen_real,dcb_index,rcl_index,juros_index,amortizacao_index,primario_index,dbp_index,rec_cor_index,desp_cor_index,investimentos_index,desp_total_index,rec_previdenciarias_index,inativos_index,rec_tributaria_index,obrig_fin_index,disp_caixa_bruta_index,net_debt_bacen_index,primario_bacen_index,nominal_bacen_index,dcb_real_index,rcl_real_index,juros_real_index,amortizacao_real_index,primario_real_index,dbp_real_index,rec_cor_real_index,desp_cor_real_index,investimentos_real_index,desp_total_real_index,rec_previdenciarias_real_index,inativos_real_index,rec_tributaria_real_index,obrig_fin_real_index,disp_caixa_bruta_real_index,net_debt_bacen_real_index,primario_bacen_real_index,nominal_bacen_real_index,dcb_rate,rcl_rate,juros_rate,amortizacao_rate,primario_rate,dbp_rate,rec_cor_rate,desp_cor_rate,investimentos_rate,desp_total_rate,rec_previdenciarias_rate,inativos_rate,rec_tributaria_rate,obrig_fin_rate,disp_caixa_bruta_rate,net_debt_bacen_rate,primario_bacen_rate,nominal_bacen_rate,dcb_real_rate,rcl_real_rate,juros_real_rate,amortizacao_real_rate,primario_real_rate,dbp_real_rate,rec_cor_real_rate,desp_cor_real_rate,investimentos_real_rate,desp_total_real_rate,rec_previdenciarias_real_rate,inativos_real_rate,rec_tributaria_real_rate,obrig_fin_real_rate,disp_caixa_bruta_real_rate,net_debt_bacen_real_rate,primario_bacen_real_rate,nominal_bacen_real_rate
ba2010,9437362966.571459,15725308799.846382,461767844.4608244,789233363.8527957,673919214.8749145,8696925039.479122,22314534771.599747,19463480257.587135,1852133301.173767,22329007054.412113,643964151.5794351,2526148830.4573245,11656009871.593472,643565794.7488451,1583798175.1894107,7849087915.210226,-965947082.9729931,-21237809.376040526,0.906701854466992,1.2201721982448686,0.9028563435595458,0.5981159731964453,0.5179776686918135,1.2295472628941726,1.2220323866309093,1.2646856630441412,1.7027057314975795,1.2411550626780663,1.283531436759726,1.3193800781801923,1.1828327337618563,1.0030314781137095,1.0673666108122914,0.9269575623580075,0.6411662007127797,0.04127006070810878,0.8207296016800899,1.1044771082279585,0.8172487169551104,0.5414034194609542,0.46886372142088734,1.1129632418312383,1.1061609160481405,1.144769866044787,1.5412574595558945,1.123470405620616,1.1618287087930874,1.1942782301532127,1.0706781216469663,0.9079253797145791,0.9661603414868614,0.8390646905378426,0.580371682189929,0.037356888948011216,1.000155417037406,1.1841077474881754,0.971037019643988,0.688859821852074,1.0088549068787385,1.090642065912081,1.178653295577145,1.16009954708388,1.5395842254394871,1.154061740896154,1.1215962389533596,1.1389974427397132,1.187871518479989,1.4846558166622508,1.588470265762771,0.9870634810892996,2.2903738232126876,43.919860001934275,0.9443563404553681,1.118045895741982,0.9168624702688459,0.6504280528499415,0.9525704822281782,1.0297947024696208,1.1128957499164978,1.095377122580829,1.4536901967351636,1.0896761680504725,1.059021929635647,1.0754523132013087,1.1215996844228149,1.4018262661736924,1.4998488650307364,0.9319948089265462,2.1625929381763376,41.46955318963946
ba2011,8851515311.808365,16341170858.53848,427917471.2472822,775038836.6913555,1000107756.040871,9183499699.6046,23321844296.20001,20458004468.380276,1489467205.4513435,23066124740.40423,684023060.394363,2794211269.6341014,12054441955.142347,777925230.534389,1692573935.243044,7503298982.224513,-450244859.5635855,187967996.59283853,0.9057216519719274,1.3504185448804342,0.8910832182297128,0.6255567425204669,0.8186782874359823,1.3827733355452463,1.3602572528704213,1.415756763742496,1.458349384588403,1.3655089411640777,1.4520408732494203,1.5542952076319092,1.3028182028713724,1.2912869028016205,1.214855721093162,0.9437483167866624,0.3182946418769505,-0.3890205841244361,0.7697807811205677,1.1477325733071697,0.7573394478081419,0.531666165696973,0.695801861661194,1.1752311938565694,1.1560945775777536,1.2032640989620553,1.2394639412351764,1.1605580335502268,1.234102282081222,1.3210091383129814,1.1072766248669776,1.0974760717326861,1.0325165395967262,0.802099977289463,0.2705214096594486,-0.3306320087052193,0.9989189362630776,1.1067442339883795,0.9869601344512716,1.0458786766341868,1.5805281519251744,1.1246199127721224,1.1131106407258093,1.119453477739853,0.8564893848720072,1.1001920567585572,1.1312857883053464,1.1780496259847526,1.101439084060446,1.2873842256974837,1.1381803672579076,1.018113832941761,0.4964307874044276,-9.426217879248261,0.9379225259388397,1.0391637497572142,0.9266939575381932,0.982014790793756,1.4840172738308108,1.055947896287102,1.045141408275394,1.0510969362946,0.8041900680190847,1.0330116643429723,1.0622067373108834,1.1061150617670645,1.0341825451366409,1.208773425936937,1.0686803165691388,0.9559453357229404,0.466117520825076,-8.850630178689473
ba2012,10820016850.567547,17364725163.046104,414329018.19968134,828796697.9343569,1027023219.9241648,9841809239.201355,24538207026.105408,21742086578.57017,1474576023.0704947,24395995672.87267,737769618.6777514,3133148265.810971,12739424658.390717,932762867.7037878,3231329532.7451344,7370780222.113821,-1464381152.2566383,-779704683.2342551,1.171788218045988,1.518788154554159,0.913161645308555,0.7080033638996849,0.8897967283127461,1.5684178922084095,1.5147642604267706,1.5924678075517193,1.5280651460407466,1.52856011873317,1.6575740153813026,1.8445875785229706,1.457238334302928,1.6387028259761602,2.454722307163259,0.9812088681509618,1.095667450394194,1.7079017227557056,0.9409734638154253,1.2196225636880202,0.7332902508972499,0.5685433318595745,0.7145276737192948,1.2594764088023238,1.2163912821844485,1.278789055743594,1.2270722057636823,1.2274696804623615,1.331070869943304,1.4812471540019767,1.1701966122515084,1.3159168615760883,1.9711996728625178,0.7879337692352424,0.8798466993519287,1.3714852011378533,1.2937619582073403,1.1246795745748828,1.0247770652921786,1.131797190846393,1.0868698266073473,1.1342552332266091,1.1135866081436492,1.1248173756501045,1.0478045674027694,1.1194068911991844,1.141547766263586,1.1867678478745003,1.1185277662617994,1.2690462688197133,2.0205875187832425,1.0396933702534672,3.4423056697817995,-4.390260547779649,1.2223914741618425,1.0626365340261286,0.9682451548239114,1.0693615064149482,1.026912563891959,1.071683950686588,1.0521555119936885,1.0627667332937856,0.990002342900637,1.057654718659305,1.0785741905432278,1.1212997026603693,1.0568240907208617,1.1990392277970394,1.9091216433515115,0.9823386006042631,3.252410596483072,-4.148071466246406
ba2013,11398661779.321838,17499926272.551926,377438982.78363675,1274953085.5875087,228125853.850232,10390657528.413681,25117433246.918736,22647034687.12168,1544669221.9663417,25959386982.450462,859287293.3671106,3313039882.868315,14009341440.669529,1429361710.0621436,4026188318.0511956,7307588763.675935,-626301007.3979322,-55233578.52369791,1.3074191056901676,1.6210830920333377,0.8810262208147068,1.1535097856684937,0.20932679258699516,1.7537579215533659,1.6421667333679195,1.7567928526896048,1.69531328376724,1.722654484542744,2.044703415757628,2.065783321100902,1.6972204758372023,2.6595665829431754,3.2393283625775267,1.0302956637300014,0.49630369611470115,0.12813733438452693,0.9912958921858206,1.2291184999749858,0.6680013086856214,0.8746005830515252,0.1587132914861167,1.3297136442001656,1.245104289808046,1.332014753886667,1.285400440342638,1.3061307630817092,1.5503109048638835,1.566293862037683,1.2868464890169575,2.016505202648483,2.45608534041501,0.781178624931651,0.37630153413998946,0.09715477818718994,1.1157469289718158,1.0673529992793547,0.964808613393974,1.629243368724914,0.23525237385838182,1.1181700554843763,1.0841071289239783,1.1031889274989621,1.1094509210944554,1.126978562001496,1.233551803288417,1.11991609677598,1.1646828359405395,1.622970645308368,1.319631289097209,1.0500268568419497,0.45296927999106235,0.07502617549783654,1.0534791153050689,1.007785963108333,0.9109643935239268,1.5383182495358934,0.2221233652994494,1.0557670115192015,1.0236050751465708,1.0416219531313733,1.0475344762149954,1.064083931254186,1.1647095131230074,1.0574156094112521,1.0996839980086848,1.532395595443083,1.245985058859286,0.9914267612744307,0.4276898855416097,0.07083910063818803
ba2014,12050059626.36758,18434085802.513756,387033836.0889983,568037150.4977607,1140113638.952168,10903917937.707905,26367298063.12949,23283941810.01888,1810034985.378127,25875918315.909298,842213266.7546253,3543014382.749365,14465566788.656908,1365987615.7895975,4406604624.193456,8438774821.984103,416014405.1561824,970362765.2367982,1.470693849261777,1.817032863796005,0.9613092823868803,0.5468597247454003,1.1131932732148464,1.9583094052282506,1.834339602895928,1.9219311972991604,2.113847056797096,1.8271392139752434,2.132485719568065,2.3507321040028524,1.8647822116884214,2.7045038625411553,3.7725681647383973,1.2660162835689277,-0.35078812966523704,-2.3954038739614822,1.0479453500306475,1.2947297912639626,0.6849825291132479,0.3896658070295476,0.7932077195647881,1.395396625994147,1.3070617370139646,1.3694752733884543,1.5062252384875459,1.3019310879046133,1.51950624866613,1.6750180731320023,1.328753668576002,1.9270987284760577,2.6881497246321597,0.9021020099425124,-0.24995466562476976,-1.7068490171651767,1.1248832473542743,1.1208758346352783,1.0911244860543807,0.4740832991100103,5.317968423713409,1.1166360996355222,1.1170239693833532,1.0939998955236714,1.246876950140927,1.0606533291324716,1.0429315582562917,1.1379374012711532,1.0987271472603255,1.0168964672237124,1.1646143096578738,1.2287892962545741,-0.7068013645906157,-18.69403546957768,1.0571468703657332,1.0533807694622708,1.0254209388616906,0.4455357274860075,4.997739711258985,1.0493963358806402,1.049760849523272,1.0281232016330764,1.1717945561665162,0.9967846441598336,0.9801300138565057,1.0694149506229143,1.0325657954672263,0.9556626612939066,1.0944854726334297,1.1547960749968569,-0.6642403576589807,-17.568348659872996
ba2015,13766033170.887115,17517211313.105915,408099292.69717216,614807447.6051714,-367299777.7318248,10746514686.160248,25311337889.15172,23118436527.8032,1475758582.742935,25389940190.75666,850997393.6756701,3079054245.004389,14444590167.440773,1079364393.863119,4002950968.5765505,9834811319.883343,-704128690.4878299,88881740.6993979,1.8594464890488358,1.9109439084937316,1.1218165332795889,0.6550585386611834,-0.39690346527662845,2.1360340173861703,1.9488167698613328,2.1119400398623727,1.907408452815852,1.9841720959895544,2.384701781561437,2.2609416598795873,2.0608181948638093,2.3651066235582503,3.7927574766069965,1.6329305661818052,0.6570983144549241,-0.24282811493637174,1.1971766860167354,1.2303325258392575,0.7222647210016963,0.4217495986466996,-0.2555403331189667,1.3752534107402472,1.2547163986363872,1.3597408652947172,1.2280562758170437,1.277479394192595,1.5353544147690426,1.4556733197718454,1.3268268334369098,1.5227383666824803,2.4419099196730407,1.0513378122093526,0.42306287764631023,-0.1563412336000713,1.2643328113340486,1.0516837348233399,1.1669673369783526,1.1978547861906574,-0.35654497276146047,1.0907541023310385,1.0624078370137549,1.098863498771562,0.9023398578826037,1.0859446728597435,1.11827327127164,0.9618031999604,1.10512540389255,0.8745066539990048,1.0053516095632957,1.2898179805227608,-1.8732056728430462,0.10137251491323103,1.142403738879822,0.9502620038102019,1.0544279456831,1.0823366870748274,-0.3221606734477759,0.9855645234633208,0.9599519005910444,0.9928918701323818,0.8153204742805787,0.9812189032590258,1.01042981305067,0.8690493213902946,0.9985498928923695,0.7901714344893248,0.9083980320356546,1.1654311825292911,-1.6925584349019889,0.09159640485350656
ba2016,12219504198.691053,17393492039.64671,337159234.53100044,477592596.61987126,-677126043.4337641,10660034324.460583,25258832965.317787,23310133073.55161,1963543497.3641188,25902970994.15809,853918364.2138602,3168255065.191218,14199500529.06539,481139942.8948608,2821944595.6859813,9776826783.506968,978514804.3432292,1604004853.1238043,1.7543354729641432,2.01675870522701,0.9850884801582698,0.540857386381184,-0.7777104416370937,2.2520774304415334,2.0670613882434368,2.2633518043967724,2.697448107139003,2.151549915397805,2.54335150758133,2.4727279673061786,2.1532363907854566,1.1205680515514382,2.841891364564539,1.725376163452695,-0.9705767871687409,-4.657751152075871,1.062681264802867,1.2216430236411435,0.5967131647110692,0.327622065616909,-0.4710947982901528,1.3641863424057405,1.2521136603207716,1.3710157465643251,1.63396773901588,1.3032922269526341,1.5406243780433713,1.4978444683504726,1.3043138022588556,0.6787793399106088,1.7214636289746368,1.0451392860116346,-0.5879227682913424,-2.8214129861160053,0.9434718790222029,1.055373052167023,0.8781190604121338,0.8256626766313052,1.9594448264518314,1.054326575377935,1.0606750825479183,1.0716932117752105,1.4141953199152695,1.0843565030203568,1.0665281198876002,1.0936717258940112,1.0448453901231955,0.4737917692123193,0.7492942488658402,1.0566133056637248,-1.4770647950510318,19.181268006368793,0.8876561640526398,0.9929372734479351,0.8261696125535498,0.7768165439117788,1.8435242395603941,0.9919527061354099,0.9979256361689031,1.0082919338216434,1.3305316467918196,1.02020606584919,1.0034324083245114,1.028970200941264,0.9830324269823982,0.44576228901977033,0.7049660657446086,0.9941041536547687,-1.3896817692023042,18.04650584588146
ce2008,3809611863,7886592912,212115579.25,435038174.41,1380243204.86,3703421376.21,11148682744.91,9202017900.820002,1078160856.8000002,10824764184.460003,726416407.89,954640281.47,5314953588.089999,444474559,2251383884,1373919472.234059,-1335754918.367456,-1121380623.0239148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ce2009,3304345086.0307,8053693090.811025,183243738.0439753,558729111.772669,1116501338.3849542,4029233940.081473,11496836605.735485,10058989158.925497,1902585418.8574271,12615074250.43801,803605181.7579356,1004263676.1010432,5559728275.38573,658775194.8778671,2393227667.7654023,750045787.824911,-169699803.89632228,-202795432.44563535,0.9047685189340245,1.065217927150441,0.9011340301634162,1.339697502777593,0.8437940248060349,1.1348858206573342,1.0756912043187585,1.1402605042047338,1.8407441076560513,1.2156377619884788,1.1539577244887005,1.0973389996773566,1.0911561515881665,1.5460486141795127,1.108835897663377,0.5694548722224275,0.13252181456576126,0.1886418023392678,0.8673705366479483,1.0211878793131024,0.8638862769622581,1.2843220311192665,0.8089163811519743,1.0879760985245763,1.031228250798009,1.0931286232369892,1.764658220392394,1.165390214093363,1.1062596783739282,1.0519812494761176,1.046053965145478,1.4821437617487283,1.0630029311186995,0.5459168480997656,0.1270441168232623,0.18084442363448122,0.9047685189340245,1.065217927150441,0.9011340301634162,1.339697502777593,0.8437940248060349,1.1348858206573342,1.0756912043187585,1.1402605042047338,1.8407441076560513,1.2156377619884788,1.1539577244887005,1.0973389996773566,1.0911561515881665,1.5460486141795127,1.108835897663377,0.5694548722224275,0.13252181456576126,0.1886418023392678,0.8673705366479483,1.0211878793131024,0.8638862769622581,1.2843220311192665,0.8089163811519743,1.0879760985245763,1.031228250798009,1.0931286232369892,1.764658220392394,1.165390214093363,1.1062596783739282,1.0519812494761176,1.046053965145478,1.4821437617487283,1.0630029311186995,0.5459168480997656,0.1270441168232623,0.18084442363448122
ce2010,3856035256.3505316,8747919576.4921875,171087380.9940996,273290068.62942153,793991610.3568348,4146242940.859481,12587101939.628756,11156572221.971394,2945494469.7195754,14450526011.911657,883554694.313803,775757067.5861605,6306128694.155645,887601622.8877779,1943357541.9771981,1860918987.970922,849564199.1100386,1079090530.6978014,1.118213347762247,1.2254053270957013,0.891065885958492,0.6940022656849857,0.635513385265296,1.2368471209661944,1.2472875827046648,1.3394056104891607,3.018137750908561,1.4747880785891117,1.3437305769225003,0.8977396185192633,1.3107738221592975,2.2061527874309674,0.9536029008591766,1.4963410655932905,-0.7026415490800507,-1.0630880600762216,1.0121858590901105,1.1092140388255134,0.8065762147176164,0.628197902402607,0.5752548591154778,1.119570937159372,1.1290214483298913,1.2124049683686466,2.731961980572967,1.3349506525654191,1.2163198472901209,0.8126171529150366,1.186488007776158,1.9969683414158648,0.8631835538080089,1.3544600142721452,-0.6360180205425454,-0.9622874771885446,1.2359109809431672,1.1503799324648778,0.9888272511436524,0.518029080629106,0.753161751069976,1.0898427828182782,1.1595219684766125,1.174648780300708,1.6396291795016351,1.2131805416909127,1.1644539036452874,0.8181059989512993,1.201270615806436,1.4269621066228708,0.8600036334219346,2.627672777218462,-5.302082161962694,-5.635485066900935,1.1669590057806407,1.0861997692056642,0.9336601775338244,0.4891280280033368,0.7111425513428964,1.0290400117039722,1.0948317673184433,1.1091146481723757,1.5481536022116966,1.1454967069583375,1.0994885478226668,0.7724635332803855,1.1342512406720329,1.3473513116296583,0.8120236817217413,2.4810738466613866,-5.006276846548851,-5.32107906812487
ce2011,4508307689.335928,9320469636.11377,186550941.5188862,315814412.4933713,22469138.198381953,4206372623.548982,13337050137.505741,11450465019.688562,2283536206.161778,14134525221.699244,846379926.4449513,808934011.280876,6644373772.839406,322145285.9952865,904275577.2953975,2066647685.770847,-146367558.84409618,41508765.64717162,1.3923887455618205,1.3905162158571422,1.0347908120944869,0.8541462997217344,0.019153955923790662,1.336387175294891,1.4075502646771816,1.4640898727777356,2.4920228914862226,1.536351069370628,1.3709051106549337,0.9970134701150366,1.4708970089067916,0.8527712669601861,0.4725839137213972,1.7698353013846848,0.12892755112281204,-0.04355263719468184,1.183403415219764,1.1818119357894112,0.8794777930904206,0.7259464365895698,0.01627911524524479,1.1358071891494268,1.1962893233817111,1.2443428325289607,2.1179921268328665,1.3057582577171263,1.1651442853602465,0.8473704985874275,1.2501282772682032,0.7247777841774888,0.40165321592725656,1.5041985556914617,0.10957665723812936,-0.037015768593574486,1.2451905965424663,1.1347398163779536,1.1612955095698612,1.2307543389338726,0.030139343038061765,1.0804788664996352,1.1284889581158157,1.0930892489266484,0.8256822905899639,1.0417436184054403,1.0202232011380363,1.1105820101373225,1.1221592802972795,0.3865422521135654,0.49557726103350647,1.1827753324961081,-0.18348979119098968,0.040968042846383945,1.1691562420004238,1.0654498540613206,1.0903839922905825,1.1556014972560615,0.028298961733718948,1.0145022092403095,1.0595806883485925,1.0263425711652172,0.7752641295500993,0.978132229238442,0.9579259007867954,1.042767181996741,1.0536375159925355,0.3629390457254902,0.46531611284219754,1.1105522051898906,-0.17228546000104944,0.038466434897107
ce2012,4613436081.80827,9741173306.550547,198426562.18355948,551709572.7011278,66479866.01245155,4661790284.969982,13407476801.090862,11035351419.29301,1662823309.1349478,13360858649.432364,883170037.4595075,976829658.5759313,7139905160.611653,897117592.8156699,2168100241.9739947,2817114971.6563716,514156373.04237974,754513682.9162254,1.5080492616053154,1.5381319618440576,1.1649277522834287,1.5792646071618108,0.05997997336882177,1.5675498265717238,1.4975979882154933,1.4933955223327062,1.9205883673294186,1.537048870654913,1.5140158868583014,1.2742388216500447,1.6728797243298605,2.513472954995384,1.199227436035071,2.5533775981874514,-0.4793361597838688,-0.8378877160526852,1.2109989803988257,1.235156095318255,0.9354643486591496,1.2681865756938637,0.048165327515011895,1.2587793317056337,1.2026063623715662,1.1992316835538472,1.5422775726344171,1.2342863476520967,1.2157903206300433,1.0232437050233865,1.3433617137525138,2.018377823095314,0.9630078003942906,2.0504221889188363,-0.38491819567527824,-0.6728435175574944,1.083066253165402,1.1061589532747176,1.125761592263789,1.8489392363770785,3.131466607079434,1.1729758078723134,1.063974783564098,1.020016291417528,0.7706945124344323,1.0004541939002074,1.1043914528373142,1.2780557734119895,1.137319414071817,2.9474174991319586,2.537596818714512,1.4427204588979201,-3.717872212800112,19.238507011809578,1.0233188148894576,1.0451376043119853,1.0636588621208916,1.746942352457419,2.9587189960511657,1.1082685016708664,1.0052805277673111,0.963747009428719,0.7281790867375213,0.9452640566179648,1.0434676081805077,1.2075517223329593,1.0745790957453147,2.7848229721691347,2.397610083044128,1.3631326670010544,-3.5127754886588964,18.177213201897214
ce2013,5292941317.698259,10144736523.48574,186883306.61399963,400086232.6879222,483604395.43744576,4929575114.425329,14083748038.683968,11604181169.660278,1698032973.506656,13947346565.206522,917294947.2975334,1069897153.8352206,7696484877.321682,907526484.9633219,2457465789.0538883,2943598497.9358068,-208771841.2977605,39491239.68004647,1.832432008084599,1.696535175619573,1.1620089230197364,1.2129356478558049,0.4621108253633428,1.7555689060972062,1.6661197421238443,1.6631941449207763,2.077179747358826,1.6993571727879304,1.6654625700349004,1.478133967411414,1.9098728918812362,2.69292291021768,1.4396252268944463,2.825717976796666,0.2061373364981925,-0.04644716811902295,1.3893649820614966,1.2863268887696508,0.8810446987193641,0.9196577593001355,0.35037621901315463,1.3310867475388792,1.2632656575606647,1.2610474457592848,1.5749347259243363,1.2884665501747639,1.2627673842912945,1.1207333009117766,1.448081295492087,2.0417962436480463,1.0915356579206499,2.142482552597769,0.156295019712837,-0.03521662392698957,1.2151008954004452,1.1029841507133151,0.9974944117710554,0.7680382643638438,7.704418648567672,1.119944563380601,1.1125280317110722,1.1136996998108326,1.0815330253442845,1.1055973594800927,1.100029784687968,1.16001328973586,1.141667786455068,1.071395220253176,1.2004605495469542,1.1066588736434984,-0.43004754031312636,0.05543364251458058,1.1472883169595474,1.0414286045669483,0.9418260567409243,0.7251754410008342,7.274449009070921,1.0574424873462687,1.0504398588657697,1.0515461382926863,1.0211746276217557,1.0438959748892391,1.038639116354296,1.095275050713517,1.0779533767171703,1.0116025950566672,1.1334650222705729,1.0448982478713202,-0.4060473666064085,0.05233999140666509
ce2014,6057492871.703847,10273910142.61919,212100473.37314302,424549668.57599634,324449761.8554017,5143046640.947122,14339408249.147697,12311348816.811573,2476662196.7880745,15521879978.49673,970207905.3380972,1111161563.4031725,7918618941.201667,496025908.2114628,1816616944.1120434,4074890976.749664,687523926.376762,964771093.4027565,2.2314945088147424,1.8282264172468297,1.403307064914705,1.3695717194199044,0.32989481002095233,1.9489512454039255,1.805058633557202,1.8776135197455281,3.223790832256821,2.012377801786421,1.8744022846000805,1.6335073602684607,2.090901668159933,1.5661779108036642,1.132393711316093,4.162347701720748,-0.722345007943793,-1.2074103000748548,1.590055126228445,1.3027057764052612,0.9999287846894114,0.9758906081099016,0.23506709593858216,1.3887284536361353,1.2861975335780762,1.3378966384877926,2.297117523018643,1.4339231519500344,1.3356084675403066,1.1639583882760045,1.489875463625136,1.1159826770005588,0.8068890236899481,2.9658877824358187,-0.5147081376402834,-0.8603422188633462,1.2177775213320328,1.0776236434821713,1.2076560146095112,1.1291379900005385,0.7138867819457956,1.1101536593836276,1.0833906999122698,1.1289202318800644,1.5520037860738498,1.184199433768803,1.1254544643178632,1.1051145540814171,1.0947857718952083,0.5815903250929167,0.7865892387554836,1.4730230461425358,-3.50419298228454,25.995348025972476,1.1444473891008615,1.0127330679150122,1.1349353626925516,1.0611454078879947,0.670899116956784,1.043304244598508,1.0181528531866308,1.0609407623693623,1.458547764048097,1.1128912518183272,1.0576836907217815,1.03856857588604,1.028861755388427,0.5465690714596719,0.7392236962987109,1.3843229569546167,-3.2931832286528633,24.430002735270456
ce2015,7154965094.849957,9771122958.911678,266905713.02878702,443829004.5355304,-639292939.4341636,5059767381.128913,13591154352.456625,11774422015.790874,1552599636.6791565,13847689539.119013,898431178.2876153,1130473627.4215012,7552385269.69883,585593961.3738099,1530997893.0593624,5548335078.7692795,437421620.14261,835836130.6312151,2.9171060839380845,1.924334155742715,1.9543877712603235,1.5845784545572381,-0.7193988252532031,2.1220365308477316,1.8934690981593998,1.9873847725617162,2.23666712150665,1.9869379656710684,1.9209877865965117,1.8392726529371557,2.2070394398900945,2.0463273838132094,1.0562104842667515,6.272300209838929,-0.5086263984008816,-1.1576933192083454,1.8781349261170015,1.2389536353580815,1.258303204189501,1.020207031572465,-0.463174125533194,1.3662413393279507,1.2190816317436022,1.2795478277369623,1.4400445229363072,1.2792601578331575,1.2367991258584887,1.1841880647239655,1.420969185247934,1.3174971424490687,0.6800252519971234,4.038326256303377,-0.32747146510770225,-0.7453634506161695,1.3072432275387962,1.05256883807675,1.3927014408490233,1.1569882993994662,-2.180691551975348,1.088809448595485,1.0489792757745318,1.0584631776783677,0.6938003232489084,0.9873583200466785,1.0248535239095542,1.1259653293725462,1.0555443488800538,1.3065740294875967,0.9327237282510165,1.5069140445056788,0.7041322260241312,0.9588234580544599,1.1811759826037427,0.9510617499347397,1.2583928210250928,1.0454112613588884,-1.9703911501685083,0.9838074072369539,0.9478183559816321,0.9563876542684334,0.6268919672180917,0.8921399700489206,0.9260192308725117,1.0173800684386356,0.9537503099691699,1.1805713203274113,0.8427742007039957,1.3615910487978031,0.6362274873076978,0.8663569382901114
ce2016,6371558035.635579,10801620388.670351,270208841.2972082,512931604.2380037,539141931.5343125,5046667829.547403,14726455898.452099,12124639032.68913,1316022545.6583683,14093835442.21678,953332509.9576259,1161083190.0831544,8063497325.42145,518518301.97571313,2030160111.4697819,4701971018.15826,-184593212.46848923,160777131.36721906,2.761051668417697,2.2610444866144244,2.102987100698781,1.9464430978922742,0.6448476381090235,2.2496306091061395,2.1806416615442274,2.1751808200206115,2.0150665324636368,2.149415484911155,2.1665483182041783,2.007858959239021,2.5045724019433506,1.92586927001147,1.4886423108419125,5.649737763028682,0.2281384922000039,-0.2366905120365127,1.6724953262346502,1.3696180986132724,1.2738755081197468,1.1790496430195878,0.39061371911553694,1.3627041907696855,1.3209144286732488,1.3176065471040532,1.2206179971737665,1.3019993047469658,1.3123774457776116,1.2162520402923538,1.5171340994379552,1.1665871341259673,0.9017387598346075,3.4223046642701913,0.1381939230993788,-0.14337427280816345,0.946503688576963,1.1749749802376463,1.0760336979301863,1.2283665048545345,-0.8963701572379684,1.0601281252247978,1.1516647742833415,1.0944940557317586,0.9009237508289835,1.081772819306521,1.127830345055309,1.0916592252011401,1.1348108949371891,0.9411344857354774,1.4094182296205535,0.9007441566917228,-0.4485384418057536,0.2044500975425569,0.8905086120156946,1.1054635617719677,1.0123756371901447,1.1556964483986114,-0.8433409760656915,0.9974110367938325,1.0835323855909464,1.0297438818167528,0.8476251794527009,1.01777523264097,1.061107999139846,1.0270767596157646,1.0676755802929268,0.8854570507511099,1.3260371687468189,0.8474562100891069,-0.42200294628397056,0.19235484740986464
df2008,3230132728.04,9626476275.59,117511652.29,96583292.62,1003797077.34,5013382662.76,11142567693.679998,8814739599.72,1050977341.38,10088787667.939999,825541907.76,796096762.01,7099620771.18,115435030.84,1682396852.22,1389757699.8367481,-183847171.51133168,-47614857.17334669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
